,run_id,player_id,place,speedrun_time,is_verified,verify_date,submitted_date,examiner_id,timing_type,platform_id,platform_name,platform_released_year,is_level_cat,level_id,level_name,level_rules,game_id,category_id,cat_name,cat_rules,player_name,player_country,player_pronouns,player_signup_date,verify_shortDate,verify_day,verify_month,verify_year,verify_hour,submitted_shortDate,submitted_day,submitted_month,submitted_year,submitted_hour,player_signup_shortDate,player_signup_day,player_signup_month,player_signup_year,player_signup_hour
2789,m3rw4rwm,nan,484,102.178,True,2021-06-27 00:18:44,2021-06-27 00:18:43,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2790,y4rj4rnz,nan,485,102.199,True,2021-06-27 00:18:55,2021-06-27 00:18:54,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2791,zq12o15m,nan,486,102.211,True,2021-06-27 00:19:04,2021-06-27 00:19:04,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2792,y2xn4x6m,nan,487,102.218,True,2021-06-27 00:19:13,2021-06-27 00:19:12,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2793,z0r84r4z,nan,488,102.247,True,2021-06-27 00:19:21,2021-06-27 00:19:20,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2794,y6dg4d1m,nan,489,102.249,True,2021-06-27 00:19:29,2021-06-27 00:19:29,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2795,y8do4d5z,nan,490,102.25,True,2021-06-27 00:19:38,2021-06-27 00:19:37,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2796,yv1nko4y,nan,490,102.25,True,2021-06-27 00:19:47,2021-06-27 00:19:46,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2797,zn19l08m,nan,492,102.251,True,2021-06-27 00:19:56,2021-06-27 00:19:55,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2798,ywqw7kpy,nan,493,102.264,True,2021-06-27 00:20:05,2021-06-27 00:20:04,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2799,yjgev53y,nan,494,102.268,True,2021-06-27 00:20:13,2021-06-27 00:20:13,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2800,zggj0rvz,nan,495,102.3,True,2021-06-27 00:20:23,2021-06-27 00:20:22,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2801,me7n549y,nan,496,102.303,True,2021-06-27 00:20:34,2021-06-27 00:20:32,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2802,yo7qg67m,nan,497,102.32,True,2021-06-27 00:20:46,2021-06-27 00:20:45,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2803,zp1ke88z,nan,498,102.336,True,2021-06-27 00:20:57,2021-06-27 00:20:56,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2804,z1rv4xgm,nan,499,102.349,True,2021-06-27 00:21:07,2021-06-27 00:21:07,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2805,m7de470m,nan,499,102.349,True,2021-06-27 00:21:22,2021-06-27 00:21:20,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2806,mr10pn2z,nan,499,102.349,True,2021-06-27 00:21:35,2021-06-27 00:21:34,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2807,m3rw47wm,nan,502,102.361,True,2021-06-27 00:21:49,2021-06-27 00:21:47,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2808,y4rj47nz,nan,503,102.386,True,2021-06-27 00:22:00,2021-06-27 00:21:59,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2809,y2xn476m,nan,504,102.4,True,2021-06-27 00:22:11,2021-06-27 00:22:10,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2810,z0r8474z,nan,505,102.426,True,2021-06-27 00:22:24,2021-06-27 00:22:22,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2811,y6dg491m,nan,506,102.451,True,2021-06-27 00:22:37,2021-06-27 00:22:36,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2812,y8do4e5z,nan,507,102.466,True,2021-06-27 00:22:47,2021-06-27 00:22:46,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2813,yv1nkq4y,nan,508,102.48,True,2021-06-27 00:22:55,2021-06-27 00:22:55,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2814,zn19l78m,nan,509,102.484,True,2021-06-27 00:23:04,2021-06-27 00:23:03,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2815,ywqw7jpy,nan,510,102.485,True,2021-06-27 00:23:14,2021-06-27 00:23:13,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2816,yjgevx3y,nan,511,102.498,True,2021-06-27 00:23:23,2021-06-27 00:23:22,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2817,ylqpwekz,nan,511,102.498,True,2021-06-27 00:23:31,2021-06-27 00:23:30,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2818,me7n5j9y,nan,511,102.498,True,2021-06-27 00:23:39,2021-06-27 00:23:38,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2819,yo7qgr7m,nan,514,102.499,True,2021-06-27 00:23:54,2021-06-27 00:23:53,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2820,zp1ke28z,nan,514,102.499,True,2021-06-27 00:24:03,2021-06-27 00:24:02,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2821,ydrvxwwz,nan,516,102.5,True,2021-06-27 00:24:12,2021-06-27 00:24:11,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2822,mkgonevy,nan,517,102.513,True,2021-06-27 00:24:21,2021-06-27 00:24:21,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
2823,m7de4w0m,nan,518,102.527,True,2021-06-27 00:24:30,2021-06-27 00:24:30,zx7gd1yx,realtime,nzelkr6q,PlayStation 4,2013,True,29vgzgl9,Temple,nan,mce,5dw43j0k,Time Attack,"- Top 100 runs require video proof. - If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef - Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't. - It's suggested to also include the last reset before the actual run - Time goes by the in-game timer - Split-Screen runs are not allowed - No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.",nan,nan,nan,2023-04-20 02:49:08,2021-06-27,27.0,6.0,2021.0,0.0,2021-06-27,27,6,2021,0,2023-04-20,20,4,2023,2
